Attack,Host,Run,Mode,CPU Temperature (°C),CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.6,3.37,52.91,Cryptojacking,System,01:14:06.164
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.6,2.29,52.91,Cryptojacking,System,01:14:07.477
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.5,5.31,52.91,Cryptojacking,System,01:14:08.798
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.5,2.29,52.92,Cryptojacking,System,01:14:10.121
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.8,2.24,52.91,Cryptojacking,System,01:14:11.429
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.5,2.24,52.91,Cryptojacking,System,01:14:12.741
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.5,4.25,52.92,Cryptojacking,System,01:14:14.061
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.4,2.17,52.92,Cryptojacking,System,01:14:15.372
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.5,1.14,52.92,Cryptojacking,System,01:14:16.678
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.4,3.37,52.91,Cryptojacking,System,01:14:17.992
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.4,4.21,52.92,Cryptojacking,System,01:14:19.306
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.4,2.29,52.91,Cryptojacking,System,01:14:20.621
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.2,2.29,52.91,Cryptojacking,System,01:14:21.934
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.4,6.12,52.92,Cryptojacking,System,01:14:23.260
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.4,2.27,52.92,Cryptojacking,System,01:14:24.564
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.1,2.29,52.92,Cryptojacking,System,01:14:25.869
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.4,2.22,52.92,Cryptojacking,System,01:14:27.185
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.2,3.33,52.92,Cryptojacking,System,01:14:28.494
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.2,5.31,52.92,Cryptojacking,System,01:14:29.818
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.2,2.32,52.92,Cryptojacking,System,01:14:31.144
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.2,1.14,52.92,Cryptojacking,System,01:14:32.448
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.1,2.22,52.92,Cryptojacking,System,01:14:33.771
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.0,2.24,52.92,Cryptojacking,System,01:14:35.099
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.0,3.37,52.92,Cryptojacking,System,01:14:36.407
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.9,3.33,52.92,Cryptojacking,System,01:14:37.724
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.0,2.32,52.94,Cryptojacking,System,01:14:39.050
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.0,4.44,52.92,Cryptojacking,System,01:14:40.360
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.9,2.27,52.95,Cryptojacking,System,01:14:41.670
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.2,2.24,52.95,Cryptojacking,System,01:14:42.978
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.0,4.25,52.96,Cryptojacking,System,01:14:44.288
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.0,3.26,52.96,Cryptojacking,System,01:14:45.614
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.9,2.27,52.94,Cryptojacking,System,01:14:46.920
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.0,3.29,52.94,Cryptojacking,System,01:14:48.235
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.9,4.39,52.94,Cryptojacking,System,01:14:49.545
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.0,3.29,52.94,Cryptojacking,System,01:14:50.854
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.9,7.36,52.94,Cryptojacking,System,01:14:52.181
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.9,3.29,52.94,Cryptojacking,System,01:14:53.488
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.8,3.33,52.94,Cryptojacking,System,01:14:54.798
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.9,2.32,52.92,Cryptojacking,System,01:14:56.123
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.9,3.44,52.92,Cryptojacking,System,01:14:57.427
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.9,6.45,52.92,Cryptojacking,System,01:14:58.747
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.9,3.4,52.92,Cryptojacking,System,01:15:00.076
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.8,1.12,52.92,Cryptojacking,System,01:15:01.381
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.8,3.33,52.92,Cryptojacking,System,01:15:02.689
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.8,5.2,52.94,Cryptojacking,System,01:15:03.999
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.8,3.26,52.94,Cryptojacking,System,01:15:05.326
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.8,4.39,52.99,Cryptojacking,System,01:15:06.655
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.8,5.26,53.0,Cryptojacking,System,01:15:07.973
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.9,3.37,52.99,Cryptojacking,System,01:15:09.284
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,44.8,5.31,53.1,Cryptojacking,System,01:15:10.610
