Attack,Host,Run,Mode,CPU Temperature (°C),CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,33.3,18.3005,Cryptojacking,System,02:45:00.547
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,14.3,18.2949,Cryptojacking,System,02:45:01.781
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,14.3,18.322,Cryptojacking,System,02:45:03.013
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3212,Cryptojacking,System,02:45:04.271
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,26.7,18.3212,Cryptojacking,System,02:45:05.537
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3483,Cryptojacking,System,02:45:06.770
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3539,Cryptojacking,System,02:45:08.003
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,30.0,18.3483,Cryptojacking,System,02:45:09.236
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3474,Cryptojacking,System,02:45:10.498
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3474,Cryptojacking,System,02:45:11.766
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,12.5,18.353,Cryptojacking,System,02:45:12.999
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.353,Cryptojacking,System,02:45:14.234
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3746,Cryptojacking,System,02:45:15.468
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3746,Cryptojacking,System,02:45:16.732
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,51.0,25.0,18.3522,Cryptojacking,System,02:45:17.967
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,30.0,18.3466,Cryptojacking,System,02:45:19.201
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,22.2,18.325,Cryptojacking,System,02:45:20.436
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.2708,Cryptojacking,System,02:45:21.670
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.4,23.1,17.8131,Cryptojacking,System,02:45:22.949
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,31.3,17.8402,Cryptojacking,System,02:45:24.217
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,12.5,18.0572,Cryptojacking,System,02:45:25.451
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.0572,Cryptojacking,System,02:45:26.684
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.0357,Cryptojacking,System,02:45:27.917
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,51.0,25.0,18.1115,Cryptojacking,System,02:45:29.176
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.0297,Cryptojacking,System,02:45:30.412
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.0292,Cryptojacking,System,02:45:31.646
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.0564,Cryptojacking,System,02:45:32.880
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.0564,Cryptojacking,System,02:45:34.115
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,26.7,18.0826,Cryptojacking,System,02:45:35.381
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,12.5,18.0826,Cryptojacking,System,02:45:36.614
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.0826,Cryptojacking,System,02:45:37.849
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,22.2,18.0826,Cryptojacking,System,02:45:39.083
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.0826,Cryptojacking,System,02:45:40.345
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.136,Cryptojacking,System,02:45:41.579
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.136,Cryptojacking,System,02:45:42.813
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.1903,Cryptojacking,System,02:45:44.047
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.1903,Cryptojacking,System,02:45:45.280
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,20.0,18.1903,Cryptojacking,System,02:45:46.544
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.167,Cryptojacking,System,02:45:47.777
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.139,Cryptojacking,System,02:45:49.009
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,22.2,18.1446,Cryptojacking,System,02:45:50.241
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,14.3,18.139,Cryptojacking,System,02:45:51.502
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,26.6,18.139,Cryptojacking,System,02:45:52.766
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,51.0,25.0,18.1382,Cryptojacking,System,02:45:53.999
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,14.3,18.1382,Cryptojacking,System,02:45:55.231
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.2196,Cryptojacking,System,02:45:56.466
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,51.0,33.3,18.2196,Cryptojacking,System,02:45:57.725
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,23.1,18.2196,Cryptojacking,System,02:45:59.007
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,25.0,18.2187,Cryptojacking,System,02:46:00.287
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.4,26.7,18.3543,Cryptojacking,System,02:46:01.551
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3543,Cryptojacking,System,02:46:02.783
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.3543,Cryptojacking,System,02:46:04.016
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,12.5,18.3535,Cryptojacking,System,02:46:05.249
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3535,Cryptojacking,System,02:46:06.509
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,20.0,18.3535,Cryptojacking,System,02:46:07.776
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,14.3,18.3776,Cryptojacking,System,02:46:09.009
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.4047,Cryptojacking,System,02:46:10.241
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,14.3,18.4047,Cryptojacking,System,02:46:11.474
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,22.2,18.4038,Cryptojacking,System,02:46:12.732
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,22.2,18.3823,Cryptojacking,System,02:46:13.964
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3767,Cryptojacking,System,02:46:15.198
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,51.0,30.0,18.3496,Cryptojacking,System,02:46:16.433
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3487,Cryptojacking,System,02:46:17.666
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,26.7,18.3487,Cryptojacking,System,02:46:18.931
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3487,Cryptojacking,System,02:46:20.164
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.3487,Cryptojacking,System,02:46:21.397
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,22.2,18.3758,Cryptojacking,System,02:46:22.630
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.375,Cryptojacking,System,02:46:23.890
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,26.6,18.375,Cryptojacking,System,02:46:25.156
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,22.2,18.375,Cryptojacking,System,02:46:26.389
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.375,Cryptojacking,System,02:46:27.621
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,14.3,18.375,Cryptojacking,System,02:46:28.854
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,51.0,25.0,18.375,Cryptojacking,System,02:46:30.116
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,30.8,18.3255,Cryptojacking,System,02:46:31.395
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,25.0,18.3138,Cryptojacking,System,02:46:32.661
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3082,Cryptojacking,System,02:46:33.894
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,22.2,18.3082,Cryptojacking,System,02:46:35.127
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.3345,Cryptojacking,System,02:46:36.360
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.3345,Cryptojacking,System,02:46:37.618
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,20.0,18.3345,Cryptojacking,System,02:46:38.884
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,30.0,18.3345,Cryptojacking,System,02:46:40.117
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,51.0,25.0,18.3345,Cryptojacking,System,02:46:41.350
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.3345,Cryptojacking,System,02:46:42.582
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3121,Cryptojacking,System,02:46:43.840
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,23.1,18.3935,Cryptojacking,System,02:46:45.121
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.4,23.1,18.3608,Cryptojacking,System,02:46:46.406
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,25.0,18.2846,Cryptojacking,System,02:46:47.673
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3057,Cryptojacking,System,02:46:48.905
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,22.2,18.3384,Cryptojacking,System,02:46:50.138
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,25.0,18.2785,Cryptojacking,System,02:46:51.370
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.2785,Cryptojacking,System,02:46:52.630
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3319,Cryptojacking,System,02:46:53.864
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3319,Cryptojacking,System,02:46:55.098
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.2777,Cryptojacking,System,02:46:56.333
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,22.2,18.3048,Cryptojacking,System,02:46:57.566
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,28.5,18.3039,Cryptojacking,System,02:46:58.854
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,25.0,18.3039,Cryptojacking,System,02:47:00.120
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3039,Cryptojacking,System,02:47:01.353
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.2557,Cryptojacking,System,02:47:02.591
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.2226,Cryptojacking,System,02:47:03.824
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,14.3,18.2217,Cryptojacking,System,02:47:05.083
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,30.0,18.2002,Cryptojacking,System,02:47:06.317
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,14.3,18.2114,Cryptojacking,System,02:47:07.550
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,22.2,18.3741,Cryptojacking,System,02:47:08.783
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.3414,Cryptojacking,System,02:47:10.015
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,21.4,18.3956,Cryptojacking,System,02:47:11.280
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,25.0,18.3956,Cryptojacking,System,02:47:12.513
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,14.3,18.3948,Cryptojacking,System,02:47:13.745
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.3948,Cryptojacking,System,02:47:14.977
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.3677,Cryptojacking,System,02:47:16.239
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,25.0,18.3405,Cryptojacking,System,02:47:17.504
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.319,Cryptojacking,System,02:47:18.736
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,22.2,18.3126,Cryptojacking,System,02:47:19.969
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.291,Cryptojacking,System,02:47:21.203
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,22.2,18.2583,Cryptojacking,System,02:47:22.463
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,23.1,18.2583,Cryptojacking,System,02:47:23.741
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.4,25.0,18.2583,Cryptojacking,System,02:47:25.027
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,23.1,18.2846,Cryptojacking,System,02:47:26.307
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.4,29.4,18.2846,Cryptojacking,System,02:47:27.573
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,25.0,18.3117,Cryptojacking,System,02:47:28.805
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,25.0,18.3117,Cryptojacking,System,02:47:30.039
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,25.0,18.3117,Cryptojacking,System,02:47:31.273
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,14.3,18.3388,Cryptojacking,System,02:47:32.535
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.338,Cryptojacking,System,02:47:33.768
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,22.2,18.338,Cryptojacking,System,02:47:35.002
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.338,Cryptojacking,System,02:47:36.235
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,30.0,18.338,Cryptojacking,System,02:47:37.468
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,28.6,18.338,Cryptojacking,System,02:47:38.756
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,25.0,18.31,Cryptojacking,System,02:47:40.039
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.4,21.4,18.31,Cryptojacking,System,02:47:41.307
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.3052,Cryptojacking,System,02:47:42.541
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,30.0,18.338,Cryptojacking,System,02:47:43.775
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,25.0,18.3044,Cryptojacking,System,02:47:45.009
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,30.0,18.3044,Cryptojacking,System,02:47:46.269
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.4,21.4,18.3315,Cryptojacking,System,02:47:47.532
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3044,Cryptojacking,System,02:47:48.764
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3315,Cryptojacking,System,02:47:49.997
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,33.3,18.3306,Cryptojacking,System,02:47:51.233
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,14.3,18.3035,Cryptojacking,System,02:47:52.493
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,26.7,18.2764,Cryptojacking,System,02:47:53.770
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.4,25.0,18.2764,Cryptojacking,System,02:47:55.036
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,49.9,22.2,18.2764,Cryptojacking,System,02:47:56.269
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,22.2,18.3026,Cryptojacking,System,02:47:57.502
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3026,Cryptojacking,System,02:47:58.735
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle,50.5,25.0,18.3298,Cryptojacking,System,02:47:59.999
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,50.5,33.3,18.3569,Cryptojacking,System,02:48:01.233
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,50.5,25.0,18.5468,Cryptojacking,System,02:48:02.467
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,77.8,22.1101,Cryptojacking,System,02:48:03.720
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,52.1,70.0,25.6635,Cryptojacking,System,02:48:05.011
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,53.7,80.0,31.2354,Cryptojacking,System,02:48:06.337
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,54.8,94.7,38.2685,Cryptojacking,System,02:48:07.771
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,54.8,55.5,41.8052,Cryptojacking,System,02:48:09.066
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,54.8,55.5,42.5251,Cryptojacking,System,02:48:10.311
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,54.2,25.0,42.4773,Cryptojacking,System,02:48:11.567
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,54.8,90.0,47.1738,Cryptojacking,System,02:48:12.852
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,54.8,54.6,45.2027,Cryptojacking,System,02:48:14.110
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,54.2,22.2,45.4464,Cryptojacking,System,02:48:15.349
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,52.6,33.3,45.4348,Cryptojacking,System,02:48:16.586
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,53.7,22.2,45.4064,Cryptojacking,System,02:48:17.823
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,53.7,22.2,45.3848,Cryptojacking,System,02:48:19.061
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,53.2,22.2,45.3521,Cryptojacking,System,02:48:20.322
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,52.1,25.0,45.3792,Cryptojacking,System,02:48:21.603
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,21.4,45.1962,Cryptojacking,System,02:48:22.864
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,22.2,45.1885,Cryptojacking,System,02:48:24.100
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,52.1,22.2,45.0809,Cryptojacking,System,02:48:25.337
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,52.1,30.0,45.0856,Cryptojacking,System,02:48:26.574
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,52.1,25.0,44.6215,Cryptojacking,System,02:48:27.836
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,26.6,44.6206,Cryptojacking,System,02:48:29.119
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,26.7,44.7554,Cryptojacking,System,02:48:30.380
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,22.2,44.7825,Cryptojacking,System,02:48:31.616
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,52.1,22.2,44.7881,Cryptojacking,System,02:48:32.851
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,52.1,22.2,44.8096,Cryptojacking,System,02:48:34.089
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,52.1,22.2,44.9771,Cryptojacking,System,02:48:35.350
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,35.7,44.9749,Cryptojacking,System,02:48:36.632
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.0,26.6,44.6916,Cryptojacking,System,02:48:37.903
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,30.0,43.2816,Cryptojacking,System,02:48:39.139
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,52.1,22.2,43.2816,Cryptojacking,System,02:48:40.375
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,22.2,43.2704,Cryptojacking,System,02:48:41.616
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,25.0,43.2639,Cryptojacking,System,02:48:42.880
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,23.5,43.2639,Cryptojacking,System,02:48:44.152
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,22.2,43.2639,Cryptojacking,System,02:48:45.386
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,30.0,43.2639,Cryptojacking,System,02:48:46.625
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,33.3,43.2639,Cryptojacking,System,02:48:47.862
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,22.2,43.2639,Cryptojacking,System,02:48:49.136
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,25.0,43.263,Cryptojacking,System,02:48:50.373
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,33.3,43.2902,Cryptojacking,System,02:48:51.613
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,30.0,43.2897,Cryptojacking,System,02:48:52.849
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,30.0,43.2626,Cryptojacking,System,02:48:54.085
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.0,27.8,43.2131,Cryptojacking,System,02:48:55.360
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.0,14.3,43.1593,Cryptojacking,System,02:48:56.599
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,25.0,43.1046,Cryptojacking,System,02:48:57.839
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,33.3,43.1261,Cryptojacking,System,02:48:59.075
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,33.3,43.1261,Cryptojacking,System,02:49:00.341
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,26.6,43.1532,Cryptojacking,System,02:49:01.604
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.0,22.2,43.1524,Cryptojacking,System,02:49:02.844
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,25.0,43.1524,Cryptojacking,System,02:49:04.080
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.5,25.0,43.1511,Cryptojacking,System,02:49:05.318
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,51.0,40.0,42.8816,Cryptojacking,System,02:49:06.582
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,52.1,54.6,42.6396,Cryptojacking,System,02:49:07.823
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,53.2,40.0,42.5384,Cryptojacking,System,02:49:09.061
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Idle_browser_open,53.2,40.0,42.0562,Cryptojacking,System,02:49:10.302
