Attack,Host,Run,Mode,CPU Power (W),CPU Temperature (°C),GPU Temperature (°C),Attack Type,Measurement,Timestamp,CPU Graphics Power (W),CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Power Cores (W)
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.0,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:33.000,0.0,74.0,74.0,71.0,73.0,14.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.7,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:35.000,0.0,78.0,81.0,74.0,78.0,15.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.2,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:37.000,0.0,74.0,76.0,74.0,75.0,10.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.7,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:39.000,0.0,74.0,76.0,76.0,74.0,15.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.4,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:41.000,0.0,79.0,81.0,75.0,76.0,12.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.5,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:43.000,0.0,75.0,77.0,76.0,74.0,15.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.4,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:45.000,0.0,79.0,77.0,75.0,76.0,10.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.6,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:47.000,0.0,78.0,81.0,79.0,78.0,11.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.5,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:49.000,0.0,73.0,75.0,73.0,73.0,9.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.0,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:51.000,0.0,75.0,74.0,72.0,75.0,9.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.4,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:53.000,0.0,79.0,76.0,74.0,73.0,13.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.9,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:55.000,0.0,73.0,74.0,72.0,72.0,13.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,23.5,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:57.000,0.0,77.0,82.0,77.0,76.0,19.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.0,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:59.000,0.0,74.0,76.0,73.0,74.0,9.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.7,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:01.000,0.0,74.0,75.0,73.0,73.0,14.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.2,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:03.000,0.0,77.0,79.0,79.0,81.0,15.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.8,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:05.000,0.0,72.0,74.0,72.0,73.0,10.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.2,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:07.000,0.0,74.0,74.0,73.0,74.0,11.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.8,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:09.000,0.0,74.0,78.0,76.0,74.0,14.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.5,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:11.000,0.0,79.0,81.0,79.0,77.0,14.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.5,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:13.000,0.0,77.0,77.0,76.0,76.0,13.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.9,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:15.000,0.0,75.0,80.0,82.0,80.0,18.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.3,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:17.000,0.0,74.0,76.0,74.0,75.0,17.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.5,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:19.000,0.0,72.0,74.0,73.0,74.0,9.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.3,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:21.000,0.0,74.0,79.0,75.0,74.0,14.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.1,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:23.000,0.0,73.0,75.0,73.0,73.0,8.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.6,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:25.000,0.0,73.0,75.0,72.0,72.0,14.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.6,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:27.000,0.0,72.0,77.0,74.0,75.0,10.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.3,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:29.000,0.0,75.0,75.0,74.0,72.0,9.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.0,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:31.000,0.0,79.0,80.0,75.0,78.0,15.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.5,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:33.000,0.0,74.0,76.0,72.0,75.0,9.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.3,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:35.000,0.0,78.0,77.0,75.0,79.0,17.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.6,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:37.000,0.0,80.0,77.0,76.0,75.0,16.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.9,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:39.000,0.0,78.0,79.0,80.0,77.0,15.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.5,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:41.000,0.0,75.0,77.0,73.0,74.0,13.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.5,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:43.000,0.0,74.0,77.0,75.0,75.0,9.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.5,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:45.000,0.0,76.0,78.0,74.0,72.0,9.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.8,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:47.000,0.0,75.0,77.0,76.0,75.0,14.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.5,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:49.000,0.0,73.0,78.0,74.0,75.0,12.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.1,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:51.000,0.0,77.0,79.0,77.0,76.0,11.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.5,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:53.000,0.0,74.0,77.0,71.0,74.0,12.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.9,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:55.000,0.0,73.0,76.0,72.0,74.0,9.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.9,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:57.000,0.0,75.0,78.0,75.0,76.0,17.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.1,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:36:59.000,0.0,75.0,75.0,72.0,74.0,10.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.6,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:02.000,0.0,74.0,75.0,73.0,73.0,11.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.3,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:04.000,0.0,76.0,77.0,74.0,79.0,12.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.8,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:06.000,0.0,79.0,77.0,80.0,78.0,13.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.2,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:08.000,0.0,78.0,80.0,78.0,78.0,13.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.0,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:10.000,0.0,75.0,75.0,75.0,75.0,10.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.4,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:12.000,0.0,74.0,76.0,73.0,74.0,15.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,11.5,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:14.000,0.0,75.0,76.0,74.0,74.0,8.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.7,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:16.000,0.0,77.0,78.0,77.0,75.0,13.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.4,72.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:18.000,0.0,72.0,72.0,72.0,72.0,8.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.7,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:20.000,0.0,73.0,76.0,73.0,75.0,17.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.6,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:22.000,0.0,73.0,76.0,72.0,74.0,9.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.9,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:24.000,0.0,78.0,79.0,75.0,77.0,11.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.1,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:26.000,0.0,73.0,75.0,71.0,73.0,8.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.7,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:28.000,0.0,78.0,80.0,79.0,79.0,15.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.8,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:30.000,0.0,79.0,78.0,80.0,79.0,17.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.5,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:32.000,0.0,76.0,76.0,74.0,75.0,15.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.2,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:34.000,0.0,75.0,77.0,74.0,75.0,9.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.4,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:36.000,0.0,73.0,76.0,74.0,74.0,9.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.1,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:38.000,0.0,74.0,75.0,72.0,73.0,12.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.7,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:40.000,0.0,74.0,78.0,73.0,75.0,13.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.7,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:42.000,0.0,79.0,79.0,78.0,76.0,11.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.3,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:44.000,0.0,74.0,82.0,73.0,73.0,12.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.9,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:46.000,0.0,74.0,77.0,74.0,74.0,10.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.9,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:48.000,0.0,78.0,82.0,79.0,79.0,18.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.2,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:50.000,0.0,75.0,77.0,74.0,75.0,9.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.7,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:52.000,0.0,75.0,79.0,76.0,75.0,15.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.5,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:54.000,0.0,79.0,82.0,75.0,79.0,17.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.4,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:56.000,0.0,74.0,76.0,74.0,75.0,8.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.2,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:37:58.000,0.0,80.0,82.0,76.0,76.0,17.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.8,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:00.000,0.0,78.0,81.0,81.0,79.0,16.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.4,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:02.000,0.0,75.0,77.0,74.0,74.0,8.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.4,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:04.000,0.0,78.0,82.0,76.0,76.0,12.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.1,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:06.000,0.0,75.0,77.0,75.0,75.0,15.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:08.000,0.0,73.0,77.0,74.0,78.0,10.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:10.000,0.0,75.0,77.0,74.0,75.0,16.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,11.8,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:12.000,0.0,73.0,75.0,73.0,74.0,8.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.1,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:14.000,0.0,72.0,77.0,74.0,75.0,15.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.9,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:16.000,0.0,72.0,75.0,74.0,74.0,9.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.9,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:18.000,0.0,72.0,75.0,71.0,73.0,10.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.9,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:20.000,0.0,78.0,82.0,78.0,78.0,11.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.2,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:22.000,0.0,75.0,79.0,77.0,75.0,11.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.9,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:24.000,0.0,76.0,78.0,75.0,80.0,15.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.0,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:26.000,0.0,73.0,76.0,72.0,73.0,16.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.7,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:28.000,0.0,74.0,78.0,73.0,74.0,12.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,11.8,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:30.000,0.0,75.0,78.0,81.0,76.0,8.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:32.000,0.0,74.0,74.0,74.0,73.0,13.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.1,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:34.000,0.0,75.0,78.0,75.0,76.0,15.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:36.000,0.0,75.0,77.0,72.0,75.0,9.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.8,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:38.000,0.0,75.0,76.0,75.0,75.0,10.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.6,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:40.000,0.0,79.0,82.0,75.0,74.0,14.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.5,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:42.000,0.0,75.0,76.0,75.0,75.0,12.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.2,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:44.000,0.0,75.0,75.0,73.0,75.0,15.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.0,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:46.000,0.0,78.0,80.0,79.0,77.0,14.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:48.000,0.0,75.0,77.0,75.0,75.0,14.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:50.000,0.0,72.0,75.0,75.0,74.0,10.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.3,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:52.000,0.0,75.0,77.0,73.0,74.0,9.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.2,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:54.000,0.0,79.0,80.0,79.0,78.0,15.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:56.000,0.0,76.0,77.0,73.0,74.0,9.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.7,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:38:58.000,0.0,79.0,80.0,79.0,79.0,15.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.0,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:00.000,0.0,79.0,80.0,75.0,79.0,16.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.0,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:02.000,0.0,74.0,78.0,77.0,78.0,13.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.2,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:04.000,0.0,74.0,79.0,75.0,75.0,14.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.9,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:06.000,0.0,74.0,74.0,74.0,74.0,9.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.9,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:08.000,0.0,75.0,75.0,71.0,72.0,9.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.4,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:10.000,0.0,75.0,75.0,73.0,74.0,9.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.7,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:12.000,0.0,73.0,75.0,72.0,73.0,16.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.1,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:14.000,0.0,75.0,77.0,77.0,75.0,15.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:16.000,0.0,74.0,75.0,72.0,74.0,9.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.7,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:18.000,0.0,73.0,79.0,74.0,77.0,11.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.5,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:20.000,0.0,74.0,76.0,74.0,74.0,12.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:22.000,0.0,75.0,76.0,75.0,75.0,16.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.0,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:24.000,0.0,73.0,76.0,73.0,73.0,15.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.8,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:27.000,0.0,75.0,75.0,73.0,75.0,9.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.7,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:29.000,0.0,74.0,76.0,73.0,74.0,14.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.6,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:31.000,0.0,79.0,81.0,81.0,79.0,16.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.7,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:33.000,0.0,72.0,75.0,72.0,73.0,9.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.3,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:35.000,0.0,79.0,81.0,77.0,80.0,13.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.2,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:37.000,0.0,75.0,78.0,74.0,75.0,12.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.7,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:39.000,0.0,77.0,80.0,80.0,78.0,12.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.5,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:41.000,0.0,75.0,76.0,75.0,80.0,13.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.6,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:43.000,0.0,74.0,77.0,73.0,74.0,13.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.5,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:45.000,0.0,79.0,79.0,79.0,75.0,12.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.9,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:47.000,0.0,78.0,80.0,81.0,78.0,11.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:49.000,0.0,73.0,76.0,72.0,72.0,14.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.5,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:51.000,0.0,74.0,81.0,78.0,75.0,17.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.9,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:53.000,0.0,74.0,78.0,74.0,75.0,9.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.0,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:55.000,0.0,75.0,77.0,76.0,74.0,9.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.7,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:57.000,0.0,73.0,74.0,72.0,72.0,9.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.2,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:39:59.000,0.0,77.0,82.0,77.0,76.0,14.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.4,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:40:01.000,0.0,79.0,79.0,78.0,78.0,12.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.6,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:40:03.000,0.0,74.0,76.0,76.0,74.0,15.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:40:05.000,0.0,77.0,79.0,78.0,77.0,9.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.7,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:40:07.000,0.0,74.0,75.0,72.0,73.0,12.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.5,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:40:09.000,0.0,75.0,75.0,74.0,73.0,12.9
