Attack,Host,Run,Mode,CPU Power (W),CPU Temperature (°C),GPU Temperature (°C),Attack Type,Measurement,Timestamp,CPU Graphics Power (W),CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Power Cores (W)
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.6,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:12.000,0.0,43.0,43.0,44.0,45.0,1.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:15.000,0.0,39.0,39.0,39.0,39.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:18.000,0.0,39.0,39.0,39.0,39.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:21.000,0.0,41.0,41.0,41.0,41.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:24.000,0.0,42.0,42.0,42.0,42.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:27.000,0.0,38.0,38.0,38.0,38.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:30.000,0.0,43.0,43.0,43.0,43.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.6,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:33.000,0.0,43.0,43.0,43.0,43.0,1.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:36.000,0.0,44.0,43.0,43.0,44.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:39.000,0.0,38.0,38.0,38.0,38.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.6,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:42.000,0.0,41.0,41.0,41.0,41.0,1.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:45.000,0.0,39.0,39.0,39.0,39.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:48.000,0.0,42.0,42.0,42.0,42.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:51.000,0.0,39.0,39.0,39.0,39.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:54.000,0.0,39.0,39.0,39.0,39.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.5,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:57.000,0.0,38.0,38.0,38.0,38.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:00.000,0.0,43.0,43.0,43.0,43.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:03.000,0.0,44.0,44.0,44.0,45.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:06.000,0.0,40.0,40.0,40.0,40.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:09.000,0.0,38.0,38.0,37.0,37.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:12.000,0.0,41.0,41.0,41.0,41.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:15.000,0.0,43.0,43.0,43.0,43.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:18.000,0.0,41.0,41.0,41.0,41.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:21.000,0.0,44.0,44.0,44.0,44.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:24.000,0.0,40.0,40.0,40.0,40.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,4.0,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:27.000,0.0,39.0,39.0,39.0,39.0,1.6
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:30.000,0.0,42.0,42.0,42.0,42.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:33.000,0.0,42.0,42.0,42.0,42.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:36.000,0.0,39.0,39.0,39.0,39.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:39.000,0.0,41.0,41.0,41.0,41.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,4.0,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:42.000,0.0,43.0,43.0,43.0,43.0,1.5
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.6,47.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:45.000,0.0,47.0,47.0,45.0,47.0,1.2
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,4.7,40.0,49.0,Cryptojacking,Open Hardware Monitor,09:37:48.000,0.0,39.0,39.0,39.0,39.0,1.5
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,6.4,47.0,46.0,Cryptojacking,Open Hardware Monitor,09:37:51.000,0.0,40.0,40.0,43.0,46.0,3.3
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.5,46.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:54.000,0.0,40.0,40.0,40.0,46.0,1.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,46.0,0.0,Cryptojacking,Open Hardware Monitor,09:37:57.000,0.0,45.0,46.0,45.0,46.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.5,46.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:00.000,0.0,40.0,40.0,40.0,40.0,1.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,2.9,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:04.000,0.0,44.0,44.0,44.0,44.0,0.6
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:07.000,0.0,38.0,38.0,38.0,38.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,46.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:10.000,0.0,39.0,39.0,39.0,39.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:13.000,0.0,39.0,39.0,39.0,39.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,46.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:16.000,0.0,39.0,39.0,39.0,39.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,46.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:19.000,0.0,45.0,46.0,45.0,46.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,2.9,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:22.000,0.0,40.0,40.0,40.0,40.0,0.5
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:25.000,0.0,43.0,43.0,43.0,43.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.5,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:28.000,0.0,39.0,39.0,39.0,39.0,1.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:31.000,0.0,39.0,39.0,39.0,39.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,46.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:34.000,0.0,39.0,39.0,39.0,39.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:37.000,0.0,42.0,42.0,42.0,42.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.0,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:40.000,0.0,41.0,41.0,41.0,41.0,0.6
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:43.000,0.0,44.0,44.0,43.0,45.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:46.000,0.0,39.0,39.0,39.0,39.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,46.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:49.000,0.0,42.0,42.0,42.0,46.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:52.000,0.0,38.0,38.0,38.0,38.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:55.000,0.0,39.0,39.0,39.0,39.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,2.8,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:38:58.000,0.0,40.0,40.0,40.0,40.0,0.4
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,4.9,46.0,49.0,Cryptojacking,Open Hardware Monitor,09:39:01.000,0.0,46.0,46.0,46.0,46.0,1.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.9,46.0,0.0,Cryptojacking,Open Hardware Monitor,09:39:04.000,0.0,46.0,46.0,46.0,46.0,1.5
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.0,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:39:07.000,0.0,45.0,45.0,45.0,45.0,0.6
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:39:10.000,0.0,40.0,40.0,40.0,40.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.8,47.0,0.0,Cryptojacking,Open Hardware Monitor,09:39:13.000,0.0,45.0,45.0,44.0,47.0,1.3
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.0,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:39:16.000,0.0,42.0,42.0,42.0,42.0,0.6
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.5,46.0,0.0,Cryptojacking,Open Hardware Monitor,09:39:19.000,0.0,40.0,40.0,40.0,46.0,1.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:39:22.000,0.0,43.0,43.0,43.0,43.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:39:25.000,0.0,45.0,45.0,45.0,45.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,4.7,46.0,0.0,Cryptojacking,Open Hardware Monitor,09:39:28.000,0.0,46.0,45.0,43.0,46.0,2.3
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:39:31.000,0.0,43.0,43.0,43.0,43.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:39:34.000,0.0,39.0,39.0,39.0,39.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.8,47.0,0.0,Cryptojacking,Open Hardware Monitor,09:39:37.000,0.0,46.0,47.0,45.0,47.0,1.3
